TrackName: Percussion
A NoteOn, Abs: 12168 (D 40)
A NoteOff, Abs: 12200 (D 32)
A NoteOn, Abs: 12216 (D 16)
A NoteOff, Abs: 12232 (D 16)
A NoteOn, Abs: 12240 (D 8)
A NoteOff, Abs: 12256 (D 16)
A NoteOn, Abs: 12264 (D 8)
A NoteOff, Abs: 12280 (D 16)
A NoteOn, Abs: 12288 (D 8)
A NoteOff, Abs: 12320 (D 32)
A NoteOn, Abs: 12336 (D 16)
A NoteOff, Abs: 12352 (D 16)
A NoteOn, Abs: 12360 (D 8)
A NoteOff, Abs: 12392 (D 32)
A NoteOn, Abs: 12408 (D 16)
A NoteOff, Abs: 12424 (D 16)
A NoteOn, Abs: 12432 (D 8)
A NoteOff, Abs: 12464 (D 32)
A NoteOn, Abs: 12480 (D 16)
A NoteOff, Abs: 12512 (D 32)
A NoteOn, Abs: 12552 (D 40)
A NoteOff, Abs: 12584 (D 32)
A NoteOn, Abs: 12600 (D 16)
A NoteOff, Abs: 12616 (D 16)
A NoteOn, Abs: 12624 (D 8)
A NoteOff, Abs: 12640 (D 16)
A NoteOn, Abs: 12648 (D 8)
A NoteOff, Abs: 12664 (D 16)
A NoteOn, Abs: 12672 (D 8)
A NoteOff, Abs: 12688 (D 16)
A NoteOn, Abs: 12744 (D 56)
A NoteOff, Abs: 12760 (D 16)
A NoteOn, Abs: 12768 (D 8)
A NoteOff, Abs: 12800 (D 32)
A NoteOn, Abs: 12816 (D 16)
A NoteOff, Abs: 12832 (D 16)
A NoteOn, Abs: 12864 (D 32)
A NoteOff, Abs: 12880 (D 16)
A NoteOn, Abs: 12936 (D 56)
A NoteOff, Abs: 12952 (D 16)
A NoteOn, Abs: 12960 (D 8)
A NoteOff, Abs: 12992 (D 32)
A NoteOn, Abs: 13008 (D 16)
A NoteOff, Abs: 13024 (D 16)
A NoteOn, Abs: 13056 (D 32)
A NoteOff, Abs: 13072 (D 16)
A NoteOn, Abs: 13128 (D 56)
A NoteOff, Abs: 13144 (D 16)
A NoteOn, Abs: 13152 (D 8)
A NoteOff, Abs: 13184 (D 32)
A NoteOn, Abs: 13200 (D 16)
A NoteOff, Abs: 13216 (D 16)
A NoteOn, Abs: 13248 (D 32)
A NoteOff, Abs: 13264 (D 16)
A NoteOn, Abs: 13320 (D 56)
A NoteOff, Abs: 13336 (D 16)
A NoteOn, Abs: 13344 (D 8)
A NoteOff, Abs: 13376 (D 32)
A NoteOn, Abs: 13392 (D 16)
A NoteOff, Abs: 13408 (D 16)
A NoteOn, Abs: 13440 (D 32)
A NoteOff, Abs: 13456 (D 16)
A NoteOn, Abs: 13512 (D 56)
A NoteOff, Abs: 13528 (D 16)
A NoteOn, Abs: 13536 (D 8)
A NoteOff, Abs: 13568 (D 32)
A NoteOn, Abs: 13584 (D 16)
A NoteOff, Abs: 13600 (D 16)
A NoteOn, Abs: 13632 (D 32)
A NoteOff, Abs: 13648 (D 16)
A NoteOn, Abs: 13704 (D 56)
A NoteOff, Abs: 13720 (D 16)
A NoteOn, Abs: 13728 (D 8)
A NoteOff, Abs: 13760 (D 32)
A NoteOn, Abs: 13776 (D 16)
A NoteOff, Abs: 13792 (D 16)
A NoteOn, Abs: 13824 (D 32)
A NoteOff, Abs: 13840 (D 16)
A NoteOn, Abs: 13896 (D 56)
A NoteOff, Abs: 13912 (D 16)
A NoteOn, Abs: 13920 (D 8)
A NoteOff, Abs: 13952 (D 32)
A NoteOn, Abs: 13968 (D 16)
A NoteOff, Abs: 13984 (D 16)
A NoteOn, Abs: 14016 (D 32)
A NoteOff, Abs: 14032 (D 16)
A NoteOn, Abs: 14088 (D 56)
A NoteOff, Abs: 14104 (D 16)
A NoteOn, Abs: 14112 (D 8)
A NoteOff, Abs: 14144 (D 32)
A NoteOn, Abs: 14160 (D 16)
A NoteOff, Abs: 14176 (D 16)
EndOfTrack: 
